CONS_NO,FLAG,loc_score,pred_interval_start,pred_interval_end,interval_confidence,att_m01,att_m02,att_m03,att_m04,att_m05,att_m06,att_m07,att_m08,att_m09,att_m10,att_m11,att_m12,att_m13,att_m14,att_m15,att_m16,att_m17,att_m18,att_m19,att_m20,att_m21,att_m22,att_m23,att_m24,att_m25,att_m26,att_m27,att_m28,att_m29,att_m30,att_m31,att_m32,att_m33,att_m34
C7952FEE130E744EC8CAA7490F72D3F4,1,0.81639016,4,24,0.04514348472002894,0.0001906339,0.00021475059,0.0063491724,0.00974784,0.13280234,0.0076855677,0.016537787,0.0029693663,0.0015586478,0.27793065,0.053677477,0.01311176,0.010854211,0.011154791,0.009421085,0.0073725577,0.006566438,0.007033649,0.008306758,0.009470814,0.009934134,0.009198886,0.008321763,0.01284096,0.33126354,0.025071884,0.00059634453,0.0002687177,0.0016893761,0.0010321913,0.0003284194,0.00018863965,0.0004590416,0.0058496976
E34D1B467A365835A4A8AAD9395D49AA,1,0.61691386,24,30,0.051286693928497176,0.0074915346,0.009647888,0.013540501,0.02176084,0.030140532,0.036602907,0.04102525,0.04435166,0.028942997,0.002534793,0.009648652,0.003122464,0.0059710434,0.024625776,0.03373537,0.040911913,0.037000638,0.032350104,0.028767116,0.026851539,0.026767196,0.028201211,0.031050773,0.03592464,0.04910716,0.062211476,0.07237759,0.04265676,0.029877042,0.044184767,0.05859206,0.03304955,0.0015301972,0.005446056
9F61C13255D1183B179753742A24BFAD,1,0.94201547,32,32,0.7453250288963318,0.00015425078,0.00013390847,0.0008017626,0.0013500552,0.0011717498,0.0012688487,0.0012890201,0.00073394476,0.00058829,0.0072112037,0.00068180927,0.00096283393,0.0005074511,0.0002406955,0.00023497813,3.9789196e-05,6.4178515e-05,3.6019635e-05,4.152629e-05,7.3171104e-05,0.00010082573,0.0002529429,0.00093387073,0.0038398802,0.0026132122,0.00021558959,0.00027081912,0.00026335346,0.00047317715,0.00091337285,0.012706658,0.14994657,0.745325,0.06455913
F1D26619E4BC428924BAF5261F705D18,1,0.7976467,11,30,0.04870017733192071,0.000113249174,0.00018602565,0.00018175361,0.00029730186,0.00023890423,0.0001794062,0.00018365157,0.00016070016,0.0003330947,0.00088081916,0.021374553,0.16685818,0.16284834,0.09834745,0.0012866175,0.0009387259,0.0009334454,0.0016052885,0.005288722,0.004950223,0.0032329448,0.0026380147,0.0029985518,0.0062670847,0.01100399,0.033839498,0.057155326,0.09571938,0.08456599,0.11488273,0.118643045,0.00095325586,0.00019182917,0.00072186126
EB2DCE9143BF42A1C7E5E218BB77B6A6,1,0.85321957,23,27,0.16840430796146394,0.0011163877,0.0008939852,0.0015267754,0.0006864641,0.0016557927,0.0010178979,0.0012781029,0.0004989434,0.0005718764,0.00060904986,0.00053565786,0.00064222387,0.0007192902,0.00071415084,0.0033987933,0.0029657101,0.0043132845,0.00012618068,0.0002816512,0.00055009377,0.002113559,0.0060527488,0.059063092,0.21909574,0.21918355,0.04173024,0.13939391,0.2226181,0.0608537,0.0007288928,0.00039673835,0.0005055759,0.0014513013,0.0027105631
E89F2AD4B103F2E2045EE0F4E60429BC,1,0.7633337,0,6,0.12273733850036349,0.09178898,0.117990784,0.06442292,0.13000703,0.20962192,0.15182014,0.0935096,0.005431276,0.00074921624,0.0005186589,0.00038211263,0.00029522702,0.00037429814,0.00026804657,0.00028758036,0.00026170697,0.0001660086,0.00025655943,0.0011903483,0.0008343656,0.0008222678,0.0017353251,0.009231473,0.019071627,0.039016537,0.011018138,0.01656211,0.007184545,0.006012006,0.0039165984,0.010060715,0.0033078273,0.0012230275,0.00066104543
441D4A577AAD02F6C003644640C2619C,1,0.70943147,21,27,0.08811106586030551,0.0028480985,0.005470012,0.007677526,0.009941575,0.011238915,0.009799566,0.007348182,0.0073616067,0.004328001,0.008177548,0.00844654,0.015282792,0.013243309,0.008264118,0.01882958,0.013825716,0.0040555154,0.016333643,0.016366657,0.037502624,0.06003877,0.07402851,0.0728357,0.039358564,0.062095042,0.051080443,0.14542225,0.17195696,0.06358621,0.003872556,0.0027070832,0.00277944,0.009355309,0.014541556
A9601F29D6AE4544F52BD5CB56426E3F,1,0.9289217,27,29,0.29412507514158887,0.00067599444,0.0006704031,0.00023574954,0.00020058718,0.00012871089,0.00014386287,0.000108253415,0.00010048612,0.00013286647,0.00021402966,0.00017392433,0.00018123642,0.00038090287,0.0006901553,0.00045262958,0.00030990553,0.0003148726,0.00012882092,0.00016037734,0.00019280084,0.0003721563,0.00080888194,0.0020462682,0.0045873593,0.0037122155,0.0098664705,0.084042974,0.39079052,0.16161384,0.32997087,0.005111421,0.00066613697,0.00037258383,0.0004417689
93D2F9BC41BF6CAF05D11345D58C383A,1,0.90354866,0,30,0.030348950219641048,0.37589893,0.32687372,0.002305134,0.005172111,0.0025631413,0.003861588,0.0114276465,0.0022118809,0.0047661536,0.001499465,0.0016608894,0.0017661633,0.0019028604,0.0020093583,0.0020229432,0.0020282972,0.0020989024,0.0023013283,0.0023888256,0.0021925988,0.0020078411,0.0020027189,0.0020444267,0.0020865395,0.010039588,0.0009954384,0.0027538724,0.0009950085,0.001517013,0.008295499,0.15112758,0.004135635,0.04939772,0.0056492137
369006719ADC2204345D5A156D19821D,1,0.8483165,0,28,0.03383811238695514,0.19325772,0.13147888,0.0031105753,0.0049554254,0.021159552,0.012551858,0.0009862797,0.0004606014,0.00028419078,0.00034434636,0.00029589378,0.0004885513,0.00042580147,0.0003492131,0.00053350354,0.0008756498,0.0033340093,0.0029277122,0.00046732754,0.0003534207,0.00040470838,0.00048109214,0.0012855645,0.0039048167,0.008190773,0.023591746,0.10964701,0.21780415,0.23735489,0.017061628,0.0006348239,0.00041177688,0.0003130841,0.0002733955
720FAD7A2EA8095703804E9C897F159E,1,0.5765606,14,14,0.03895040601491928,0.0066129575,0.008622227,0.011863958,0.019514265,0.027243666,0.03229349,0.03379712,0.036935005,0.03859431,0.036765795,0.035247117,0.03457551,0.03526163,0.03695106,0.038950406,0.038426172,0.03676244,0.035932533,0.03446578,0.03294818,0.03168276,0.031141788,0.03005958,0.029985381,0.033159193,0.035462998,0.036586717,0.036252826,0.034873206,0.031406358,0.026071858,0.017302757,0.008734601,0.005516431
CFA8145DAF03AEC0B30D415E81F95937,1,0.6636834,29,30,0.13502586632966995,0.00477793,0.005706415,0.008158962,0.01564243,0.017472425,0.017808402,0.018312296,0.019423252,0.021043383,0.023988517,0.026711367,0.025358573,0.025883522,0.02633348,0.027392618,0.029286366,0.030136341,0.030127756,0.03568228,0.03160716,0.01955608,0.033538487,0.034552444,0.04597625,0.015577278,0.011987775,0.021962596,0.012264739,0.042063557,0.13969626,0.13035548,0.04624317,0.00324909,0.0021231954
5C897FDAC2DB3B33B1EC83273F5F08C7,1,0.7866541,5,33,0.03402438747008123,0.0004117014,0.00048219904,0.0005749443,0.0027231101,0.009100804,0.15240633,0.11301666,0.0092015695,0.0044145808,0.0017958812,0.00036091713,0.000894402,0.00055580883,0.0004830982,0.00032012037,0.0003600688,0.0015038587,0.0007825911,0.0027427413,0.002135897,0.0007020985,0.0013987166,0.00045527358,0.00023653005,0.0006590015,0.00019409359,0.00087554654,0.01039538,0.121276155,0.14749727,0.16180183,0.0656428,0.09580513,0.08879289
78AA6CB5B9C2AF38C3C0707C82834FB5,1,0.83611166,3,4,0.3163781836628914,0.08476768,0.04685537,0.015319331,0.128069,0.50468737,0.01387438,0.0036104512,0.0034587753,0.0025116447,0.0021678943,0.0057606413,0.00027142244,0.0009589049,0.00051651796,0.002184971,0.0024641892,0.0063081286,0.00061106606,0.0005549036,0.0004147972,0.001574244,0.0059089214,0.011488318,0.001257593,0.00095813797,0.0029547592,0.006688189,0.032175384,0.083959736,0.026556397,0.00042565272,0.0003680371,0.00020206832,0.00011516448
BC0A840A5A34E044B9920F557D9A2111,1,0.85356516,4,9,0.12914301113535961,0.020969443,0.03874337,0.06261524,0.064789176,0.27274373,0.004832292,0.05518022,0.096724704,0.22478913,0.12058799,0.0045366148,0.0004778377,0.0008846648,0.00044301653,0.0008773321,0.0026258877,0.0053010574,0.0036564607,0.0030503958,0.0022660694,0.0016025552,0.0014176691,0.0013805656,0.0009328479,0.00028322425,0.00029041365,0.00043079568,0.0003877002,0.0009832107,0.00040361163,0.0006964439,0.00074035244,0.00095367327,0.0034023102
51EAAC77A3247A422C4BF350D645EB88,1,0.9583697,27,27,0.8771534562110901,0.00043966385,0.0007605209,0.0010269941,0.0017486985,0.00045956616,0.00014092977,9.8087665e-05,0.00011030691,0.00023855462,0.00022250503,0.00029195397,0.00042114785,0.000658466,0.0010706659,0.0017861449,0.0016354612,0.0009889744,0.00035986735,0.0005090867,0.091567956,0.0003520665,0.0008994016,0.002373639,0.003582202,0.0043815803,0.0016448273,0.0015184272,0.87715346,0.0014498084,0.00038418846,8.936683e-05,5.6474062e-05,0.00020821158,0.0013707561
D9C351E2175E2A50A7B699080D895D32,1,0.9303496,0,9,0.09630160768865607,0.20664683,0.031689327,0.0054513607,0.0030610745,0.0042195134,0.3627781,0.0033084648,0.0005783433,0.0006724939,0.34461057,0.0004085397,0.00017411968,0.0002630084,0.00018636025,0.00020685942,0.00031723207,0.000434298,0.00030618903,0.0016071473,0.0012117774,0.000594619,0.00058653415,0.00061649835,0.00069396326,0.0008466019,0.001221292,0.00123777,0.001282343,0.0041239075,0.0011314327,0.0069433646,0.007424888,0.0031970658,0.0019681952
29682C581F0A0D250A15299ED45ABAAB,1,0.94566494,0,2,0.3282798131306966,0.5570733,0.16381517,0.26395097,0.00302637,0.0003304772,0.00024854325,0.00043746826,0.0003005867,0.00022645429,0.00026532033,0.0013057227,0.0013103706,0.0004578998,0.00058509305,0.0005107345,0.00038263996,0.0010532886,0.00024552128,0.0001589059,0.00017711688,0.00016646081,0.00017394692,0.00018751863,0.00024610394,0.0005977427,0.00070094486,0.00042708113,0.000370774,0.00022797457,6.575819e-05,0.00020762111,8.701439e-05,7.1388204e-05,0.00060769334
1AB6DF6673AF0D809B3FA523C1E7B2D0,1,0.71649015,14,23,0.07005739230662585,0.0009315383,0.0014000206,0.0026324128,0.009898474,0.0062862393,0.0011997919,0.000713718,0.0011584351,0.0045004245,0.023074243,0.038681954,0.03796198,0.0570059,0.024845492,0.077133186,0.055629827,0.022768825,0.048864983,0.027436936,0.08099201,0.021725677,0.20387088,0.09086766,0.07128394,0.008225613,0.0060729836,0.013980572,0.014921394,0.014411466,0.0154206995,0.0033582042,0.008092178,0.0037558125,0.00089650287
CC729BD06C7E8086E700CCCDDDC6D1AA,1,0.85900444,15,19,0.17680084854364395,0.00021260048,0.00013811095,0.00016319386,0.0003256479,0.00054612535,0.0006036127,0.0005701575,0.0009686014,0.0034846049,0.0034503923,0.0042298036,0.0054074777,0.007879069,0.020567166,0.06540618,0.16604145,0.25357872,0.09004294,0.21567596,0.15866517,0.00034225453,0.00019252939,0.000113839276,8.5688655e-05,6.7859495e-05,0.00023672645,0.00017094125,0.00013835047,0.00012098013,8.1065045e-05,0.00010779782,0.00015549867,0.00012390592,0.000105511885
7343CAADA8D069F90EBED43D7119DE44,1,0.81262404,26,28,0.22927576303482056,0.011511027,0.025307015,0.016866004,0.0141958585,0.0017455851,0.0060316543,0.018254658,0.059256878,0.0012013958,0.0025501542,0.0068050176,0.007597387,0.008025037,0.012620144,0.0007267128,0.00023507387,0.0002023499,0.00026261262,0.00028785923,0.0002527887,0.00023159056,0.0003498941,0.0055559054,0.027798543,0.028028615,0.046746902,0.10588454,0.19545309,0.38648966,0.0033720578,0.0010992759,0.0012148633,0.0011923085,0.0026475324
F6345430CBBC081D1E522D23DC547D42,1,0.93980634,30,31,0.3953186124563217,0.0005962036,0.0008773606,0.00019453617,0.00045382156,0.0003148281,0.0010400123,0.00020800394,0.00032939782,0.00022707193,0.00018903389,0.0002425975,0.0006595223,0.0004084624,0.00056974276,0.0008638651,0.0018786206,0.0010882943,0.0012055906,0.00230716,0.02978653,0.023814877,0.0148549015,0.015859403,0.06367874,0.0018859293,0.00025163378,0.0006646985,0.0013264881,0.004768874,0.03768044,0.42057142,0.3700658,0.0002251708,0.00091092224
7F8F1912B41BAC18D24EB382D9F3FA75,1,0.7822447,1,3,0.26768534382184345,0.014812331,0.2252454,0.44846368,0.12934695,0.0016316238,0.0034536966,0.009418258,0.010713528,0.003190299,0.014043117,0.01921331,0.019774213,0.0053236573,0.00038476536,0.0020637994,0.00054572715,0.0032506417,0.00722566,0.00086190784,0.0028319496,0.0003056138,0.0003464462,0.00073950825,0.002110359,0.008070999,0.0020789807,0.007667792,0.0063509145,0.011461257,0.011372575,0.009585412,0.0082856035,0.0059134457,0.003916564
49A61B0E884F41D891DEB63DB7840CD8,1,0.84454757,21,24,0.17776622995734215,0.0016335604,0.0014055679,0.0005318366,0.0005521093,0.000610066,0.0007108451,0.001478919,0.0011935346,0.0016400643,0.0026184355,0.0024839863,0.004702373,0.0039989706,0.007300152,0.0013520534,0.0014067419,0.008470901,0.0022391626,0.02414461,0.09039816,0.034525003,0.12582155,0.30110288,0.1498907,0.13424979,0.076538004,0.0075354795,0.0025524003,0.0006324468,0.0006665841,0.0018724648,0.0026355693,0.0022858034,0.00081932393
564C77BEBFD6D10631BD7F7AF81D529B,1,0.7734772,13,25,0.05822985972806167,0.00043518117,0.0011338427,0.0019976967,0.0012900025,0.0015855328,0.003727987,0.0012900406,0.0019391186,0.022075066,0.009669047,0.0032505963,0.0038411808,0.07322533,0.13816586,0.16954799,0.13391687,0.015213081,0.0023476353,0.0004892271,0.0007302572,0.00046289465,0.0008185929,0.0065431744,0.077161774,0.1311377,0.08045312,0.050438605,0.0043829433,0.0052407123,0.0040296083,0.0018176733,0.001175211,0.0015098142,0.04895665
DD20733C633A11BBFD99DBF899816B00,1,0.80583805,0,29,0.03143084736075252,0.08094225,0.08480871,0.002375422,0.05433249,0.13709773,0.16924877,0.022391824,0.033787306,0.01573689,0.011337185,0.008670536,0.008474159,0.007955402,0.0069862395,0.0053718444,0.004276653,0.0037631134,0.0038709233,0.0038558047,0.0033640517,0.0028549738,0.0026995132,0.0030031272,0.0037003297,0.007715874,0.004536708,0.005424575,0.010795651,0.009136678,0.22441068,0.005902766,0.0080882395,0.011184013,0.031899575
A115F9030C968DEBC5618C1359417029,1,0.79111046,3,33,0.031902602530129616,0.0006923606,0.0013324077,0.008994508,0.0789499,0.068911985,0.023457663,0.010088243,0.021119388,0.04965984,0.022932788,0.039464686,0.041481603,0.0038192337,0.00066819735,0.0019535122,0.0016453948,0.0007812286,0.0013478803,0.0010776139,0.0011403123,0.0005054243,0.0007101164,0.014325156,0.0007861056,0.0016731528,0.001768789,0.0052338173,0.015663344,0.009442465,0.011883375,0.08630029,0.17290215,0.10320683,0.1960802
6DA2BD4913B637B27F7966BFF2404805,1,0.82343304,0,9,0.08843799668829888,0.19374901,0.007386707,0.0034595502,0.026474582,0.10180677,0.19753833,0.018575223,0.009036484,0.13945624,0.18689707,0.016731909,0.0006593071,0.001081933,0.0009211501,0.002654979,0.0015141232,0.001603184,0.0014644522,0.0068251486,0.004900405,0.0029941294,0.0026160143,0.002608329,0.0035614031,0.001458553,0.0006387013,0.0007345485,0.0010070606,0.0026206737,0.0028133537,0.0044686915,0.032666113,0.014752725,0.0043231244
5B214DB7CE265C5F8C644029A1A1076C,1,0.9021943,27,30,0.23501953296363354,0.000121177894,0.00019272132,0.0001924427,0.0003277756,0.00018842578,9.801893e-05,0.00013872044,0.0001245859,0.00020027084,0.0002501894,0.00032966596,0.0007147605,0.0008505031,0.00070556544,0.00023984555,0.000114056915,0.00022290707,0.00015027978,0.00023652667,0.000427362,0.00026989047,0.0005519555,0.00083210797,0.0011259022,0.00060660875,0.0042794645,0.03084005,0.124122806,0.14647071,0.36501053,0.3044741,0.0027060295,0.0037377267,0.009146282
4200327E5378E4CFB04D01982540A6CF,1,0.82710075,5,13,0.09154356672014627,0.010384321,0.0043737767,0.0065966756,0.007842576,0.019746035,0.11403093,0.13020669,0.0965573,0.19689895,0.06487707,0.002270068,0.0020753278,0.006293585,0.21068218,0.07144323,0.015673699,0.017435499,0.007869765,0.004759904,0.002824084,0.0016923542,0.0011477402,0.00085336086,0.00058507145,0.0002575149,0.00031214164,0.00028584362,0.0002527522,0.00035239494,0.0002784424,0.00036661085,0.00025450313,0.00026909818,0.0002504541
1BC425A74948B48CED2DD171224E219C,1,0.78549755,10,14,0.15832353085279466,0.0001626361,0.00025854594,0.00015776805,0.0002763472,0.0007967897,0.0059816535,0.0033225387,0.043632373,0.042344276,0.03961999,0.089688756,0.11078772,0.1487136,0.19659027,0.2458373,0.003296934,0.0019451187,0.0049695293,0.008092987,0.008917079,0.0009040313,0.0007952464,0.00031655258,0.0003347536,0.00043798555,0.000675669,0.00044861974,0.0009868707,0.0023838414,0.0036896383,0.0034248442,0.008246082,0.011451911,0.010511628
F6C89465277691CB56E0F829D98D8CE3,1,0.9867715,0,0,0.9726649522781372,0.97266495,0.007947226,0.00046494429,7.296416e-05,6.7387504e-05,0.00026861517,0.00018289457,0.00040028733,0.00022603513,0.0002210913,0.00037441717,0.0009829226,0.00016605608,0.00022449525,0.00035299102,0.00038992305,0.00034165863,0.00043983615,0.0003903068,0.00042018841,0.0002865511,0.0004568006,0.0005147576,0.00068189064,0.0012845747,0.0069993846,0.00014311925,0.0017770684,8.191581e-05,6.857121e-05,0.00043172177,0.0003291856,0.00016742105,0.00017785272
D04185D24F978E7F06215FA2908F0E15,1,0.8470659,0,29,0.032460456516128035,0.09467109,0.21085364,0.18184735,0.05842844,0.00498393,0.0020021305,0.0022603597,0.0030931158,0.0044326317,0.0045935498,0.008241868,0.0021873617,0.0014382348,0.0013139462,0.001691328,0.0021309592,0.0014247892,0.00069878984,0.0011295252,0.0016964886,0.0021563917,0.0042464836,0.004815008,0.0021167938,0.0016361536,0.0020110325,0.0046318606,0.036242355,0.14464052,0.18219757,0.0088134585,0.008080346,0.005341879,0.003950545
37BBFCF96C1A9FF4B63BB4B0A3E8C878,1,0.74084246,3,15,0.05776346101461408,0.022981877,0.037114516,0.0578875,0.07236012,0.063484706,0.04196971,0.0344617,0.0077347546,0.0017260223,0.026553407,0.02682467,0.015751647,0.10343877,0.13447803,0.13220912,0.08993233,0.008899537,0.0010922466,0.0499359,0.0014115875,0.0012181678,0.03316678,0.0017819793,0.0005339279,0.0013540046,0.0034859264,0.0024133024,0.0012989546,0.001179205,0.0021385425,0.0050765583,0.00805684,0.005955578,0.0020921472
2345E491E741D6D60089BA73AE0BFD35,1,0.9007927,27,30,0.2365914322435856,0.0005042866,0.00013408014,0.000298015,0.00045898915,0.00046536876,0.00034714487,7.159143e-05,3.4138517e-05,2.0098647e-05,1.1329364e-05,2.312846e-05,1.0928946e-05,2.2071477e-05,2.6131309e-05,2.5788573e-05,2.6258089e-05,2.1411412e-05,2.0837551e-05,2.409279e-05,1.6255051e-05,1.6134645e-05,2.3448585e-05,2.9230421e-05,0.0002509764,0.0009880898,0.0034938576,0.044664327,0.11550963,0.2448243,0.2912748,0.294757,0.00014489683,0.00019430005,0.0012670693
0AD91AED502EEC62BDC5A5880CCD9DEB,1,0.9246329,0,0,0.6993733644485474,0.69937336,0.12267556,0.04627423,0.002241023,0.001595674,0.0018644736,0.0014842178,0.0016254443,0.0005290726,0.000481736,0.00046540014,0.00047380602,0.0005339425,0.0005811014,0.00058170356,0.00057236897,0.00061497476,0.0006176694,0.0006922056,0.000758406,0.0008070672,0.0009248757,0.0013090766,0.0026325958,0.005270693,0.0042694407,0.011642102,0.024045866,0.039228972,0.007091965,0.0089760125,0.0036503747,0.002261174,0.0038534303
BF58CD54CA0B4E3A8FD1209E09493F77,1,0.7721692,0,29,0.02904558149166405,0.3204798,0.068678685,0.030825369,0.030081611,0.028179573,0.049804132,0.042438477,0.0552879,0.013689702,0.0077661774,0.0072551165,0.0070472704,0.0069413544,0.0071288487,0.0069939503,0.0067396737,0.006413647,0.0061591566,0.005989838,0.0054978845,0.0054156967,0.005621761,0.0056620343,0.006038441,0.007584876,0.009431674,0.008322993,0.006933756,0.007860909,0.095097125,0.058105923,0.028033862,0.032231163,0.010261642
2784394B34492EF0D868028C887E263C,1,0.67945004,3,29,0.03235191494847337,0.0036528304,0.006028654,0.016717331,0.05776441,0.06224304,0.072631486,0.025118051,0.016138582,0.016647235,0.0055144276,0.0036872048,0.0043766997,0.0072434624,0.0028682854,0.0077729635,0.007000865,0.022730697,0.08272126,0.097495064,0.03501322,0.017071094,0.053265266,0.096084885,0.03141059,0.009598082,0.0041927206,0.0061088447,0.021714764,0.036614858,0.07047364,0.043069787,0.014085473,0.02427113,0.018672938
8D32642A92C55B4F7C7DE4DD5CD13BAD,1,0.7946749,11,13,0.18037295838197073,0.012817755,0.015192373,0.0065214676,0.0007537124,0.0009943009,0.0008489391,0.0011689,0.0025219577,0.0018004137,0.0038963591,0.029875405,0.13552913,0.23670621,0.16888353,0.041789502,0.0025158885,0.002192898,0.0023708935,0.032188613,0.0029546896,0.0004128129,0.0009037117,0.0022492653,0.009483782,0.046342067,0.07512992,0.06739628,0.03258929,0.0026231264,0.02132058,0.0048070145,0.03327128,0.0014851268,0.00046280495
89F19286C28AF5EC6B36CAEC408CCCA1,1,0.88090944,25,25,0.5442426204681396,0.0016560862,0.0031894871,0.058569487,0.03193726,0.036978453,0.027589533,0.0026362918,0.014163773,0.0028088093,0.04604398,0.017459981,0.013604496,0.0054331045,0.003837421,0.0027229171,0.0019794942,0.0015561956,0.0013978472,0.0012577578,0.0011483884,0.0011298934,0.0012575214,0.0016258165,0.002603432,0.0091893375,0.5442426,0.02178042,0.0083086705,0.022197675,0.06271059,0.010389637,0.030913249,0.0025094594,0.0051708193
