CONS_NO,FLAG,loc_score,pred_interval_start,pred_interval_end,interval_confidence,att_m01,att_m02,att_m03,att_m04,att_m05,att_m06,att_m07,att_m08,att_m09,att_m10,att_m11,att_m12,att_m13,att_m14,att_m15,att_m16,att_m17,att_m18,att_m19,att_m20,att_m21,att_m22,att_m23,att_m24,att_m25,att_m26,att_m27,att_m28,att_m29,att_m30,att_m31,att_m32,att_m33,att_m34
E34D1B467A365835A4A8AAD9395D49AA,1,0.62361556,15,26,0.05121579890449842,0.005556115,0.0077336202,0.01241045,0.017803073,0.019355658,0.019559592,0.019648008,0.020477483,0.022554498,0.002494177,0.014618784,0.003607444,0.006181131,0.017458668,0.042059228,0.060942482,0.05315018,0.043315083,0.041644886,0.040051524,0.044587802,0.050325166,0.049155723,0.050637007,0.054618314,0.06751739,0.058644027,0.026909363,0.02550093,0.029372254,0.039296772,0.02511885,0.0020603526,0.005633969
9F61C13255D1183B179753742A24BFAD,1,0.9200613,31,32,0.3925319015979767,0.00030757955,0.00040804368,0.0017396752,0.002249682,0.0024366667,0.0028224466,0.0019962324,0.0015564313,0.002017282,0.0092503745,0.0011019838,0.0013970186,0.0009595554,0.00038455054,0.0004933382,0.00020325191,0.00032139898,0.00030335077,0.00073746085,0.0011538343,0.0037650107,0.008132085,0.008486929,0.028446922,0.034457233,0.0020602145,0.0015894178,0.0006641178,0.0005110211,0.0022923069,0.0056310855,0.14180672,0.6432571,0.08705967
F1D26619E4BC428924BAF5261F705D18,1,0.83835626,11,13,0.2347522328297297,0.00017933438,0.00020108838,0.0002648964,0.0002684393,0.00023996356,0.00025745816,0.00027362563,0.00031703373,0.00091212505,0.0064692027,0.06724668,0.2719008,0.28036317,0.15199272,0.0008393314,0.0012382648,0.0008972583,0.0016028266,0.0067125196,0.010295642,0.0074723605,0.0070080147,0.0041188337,0.0039179665,0.008738943,0.01572027,0.016625786,0.013063551,0.01167559,0.019687831,0.088484,0.00030394195,0.00023543515,0.00047504608
EB2DCE9143BF42A1C7E5E218BB77B6A6,1,0.8992447,22,24,0.27695366243521374,0.0014866937,0.0013768972,0.0013331105,0.0004864427,0.0007877247,0.0010113171,0.00070668577,0.0005040514,0.00086413365,0.00090790715,0.00091668393,0.0010767094,0.0014256941,0.0006679947,0.00083161594,0.0014883777,0.004569212,0.00028079408,0.00066298665,0.0011315029,0.0063222847,0.007079448,0.33696544,0.33190465,0.1619909,0.016431516,0.048580088,0.042885333,0.014297954,0.00062904786,0.00068637606,0.001060685,0.0024149148,0.0062348014
E89F2AD4B103F2E2045EE0F4E60429BC,1,0.86372894,1,5,0.16871485114097595,0.024824262,0.100602195,0.12841305,0.17941035,0.24044868,0.19469997,0.07369638,0.007964408,0.0015674647,0.0016487754,0.000870338,0.00064249866,0.00067284243,0.0005986719,0.0004194809,0.0005305604,0.0006253228,0.00072536775,0.0013752911,0.00090316363,0.0012409313,0.0022739142,0.003709853,0.0048155086,0.0066868607,0.0043897,0.004361984,0.0014564713,0.0021298144,0.0016990047,0.0029825314,0.00197459,0.001148906,0.00049080816
441D4A577AAD02F6C003644640C2619C,1,0.69749665,20,27,0.08472143067047,0.0026671004,0.004092842,0.004724323,0.009261998,0.007929751,0.0066773603,0.0059040617,0.0059778,0.004137935,0.00967023,0.009862219,0.009681917,0.009528123,0.008635976,0.017416423,0.013681168,0.0040762327,0.02014127,0.028028239,0.063051365,0.07471619,0.07940078,0.05166321,0.020779483,0.063465364,0.07866253,0.17662199,0.1324619,0.039167333,0.0039050365,0.0031696202,0.003200496,0.017605769,0.010033976
A9601F29D6AE4544F52BD5CB56426E3F,1,0.9222494,27,29,0.2873167097568512,0.0009366984,0.0014101426,0.00046261895,0.00045030567,0.0002566371,0.00039411304,0.00024117966,0.0003032831,0.00022917369,0.0003774837,0.00028366924,0.00030210678,0.0005218869,0.0006278928,0.0004481862,0.0002892876,0.00050950167,0.0003544527,0.00044217246,0.0007192797,0.0010101001,0.0017917902,0.009269199,0.0076887836,0.030440077,0.051990226,0.018743651,0.14147174,0.25474077,0.4657376,0.005875334,0.0008804651,0.00054180913,0.00025822874
93D2F9BC41BF6CAF05D11345D58C383A,1,0.9104972,1,30,0.02748458832890416,0.041725133,0.16063082,0.0038610413,0.0066392794,0.0034323328,0.0042366902,0.012103088,0.0035461732,0.010002118,0.0019387576,0.0017754667,0.0016059979,0.0016571389,0.0016873569,0.0017091236,0.0018343775,0.001960803,0.0019099182,0.0019787927,0.0019091223,0.001859426,0.001987888,0.0019297466,0.002059494,0.0064481935,0.003372915,0.003339215,0.0025125365,0.0052053966,0.018074911,0.5533295,0.025335826,0.09989961,0.008501759
369006719ADC2204345D5A156D19821D,1,0.9308844,0,1,0.4360135942697525,0.60444593,0.26758125,0.0020905563,0.0021543892,0.0037220723,0.0047675543,0.00044325332,0.0003519616,0.00035847002,0.00029871846,0.00023248736,0.00033302882,0.00029270642,0.00025474248,0.0002973794,0.00042865676,0.00087427965,0.00084653683,0.00041435947,0.00039272278,0.0008708666,0.0011260246,0.0019621463,0.0053073433,0.006998951,0.00496946,0.01666229,0.049757045,0.016706444,0.0030896375,0.00040598324,0.00050357357,0.0006942499,0.00036501698
720FAD7A2EA8095703804E9C897F159E,1,0.57360476,13,15,0.039933864027261734,0.007894681,0.009748523,0.013429357,0.018513829,0.023210553,0.026094805,0.028802242,0.032353234,0.035991117,0.037540983,0.038580287,0.038568843,0.038427293,0.039995532,0.040382735,0.039423324,0.03692782,0.03558271,0.03449484,0.033099778,0.032607514,0.03474383,0.03416714,0.03333763,0.03590075,0.037397165,0.03532855,0.032504562,0.02905293,0.025084075,0.0218767,0.017787522,0.012310748,0.008838424
CFA8145DAF03AEC0B30D415E81F95937,1,0.59606874,22,31,0.03973307935521007,0.0041263383,0.005834053,0.008916153,0.010617889,0.010196091,0.0103177205,0.011387843,0.015126644,0.020435339,0.025611233,0.0315419,0.037901353,0.043693345,0.051538385,0.04935871,0.04417385,0.04085553,0.039179582,0.0455614,0.042620126,0.021084966,0.029053045,0.05749204,0.09006862,0.01952454,0.011643043,0.032137763,0.009643364,0.01293302,0.028877614,0.039410695,0.09560009,0.0018920534,0.0016457206
5C897FDAC2DB3B33B1EC83273F5F08C7,1,0.7916123,28,33,0.13947398215532303,0.0002289975,0.00043544202,0.0007178527,0.0035761253,0.0031763483,0.05822102,0.043268394,0.0051941825,0.0025699192,0.0019004196,0.0005865087,0.0011681083,0.0007633548,0.0004385192,0.00032708506,0.0006034541,0.0020941081,0.0015909696,0.004453663,0.00338467,0.0009688849,0.0034973773,0.0013877332,0.00088461157,0.0013496359,0.0009023979,0.0015321749,0.017934142,0.16883574,0.18618129,0.18704881,0.06320804,0.117949694,0.11362031
78AA6CB5B9C2AF38C3C0707C82834FB5,1,0.8466471,3,4,0.33903931081295013,0.014384116,0.020890541,0.01519127,0.16237292,0.5157057,0.02799285,0.0048179985,0.0065673604,0.0031639207,0.0047723027,0.016413184,0.00049491855,0.0011877784,0.0012645373,0.0048380545,0.007084299,0.019423803,0.0024280841,0.0023723422,0.00232064,0.00947436,0.034187883,0.039252635,0.002259082,0.0021325764,0.003658694,0.0025962486,0.0077635953,0.024838643,0.03781766,0.0006942458,0.0006326074,0.00069366896,0.0003113951
BC0A840A5A34E044B9920F557D9A2111,1,0.84291047,0,8,0.09462087469485898,0.101064,0.07994332,0.14086327,0.0402574,0.055763364,0.0038165993,0.0119759,0.1636227,0.2542813,0.06451483,0.00835997,0.0011034979,0.0017370603,0.0010440471,0.0019887234,0.005576187,0.007911832,0.0082813855,0.0059608994,0.004797958,0.0041439007,0.004213391,0.0042333743,0.0035204296,0.0021518487,0.001627616,0.0021038873,0.001559623,0.0024350598,0.0013926656,0.0022437633,0.0016347282,0.0028310092,0.00304435
51EAAC77A3247A422C4BF350D645EB88,1,0.9679557,27,27,0.8558257222175598,0.000112993555,0.0001568781,0.00019051567,0.00016231612,0.00010026181,6.473129e-05,4.9874277e-05,0.00010595565,7.778652e-05,7.441337e-05,4.5065735e-05,3.752231e-05,0.00017102716,0.00010361329,0.00015526157,0.00012692266,0.00017570687,0.00022048503,0.00072922505,0.1282551,0.000529239,0.0009839067,0.0026504518,0.003764349,0.0019310253,0.0007018974,0.00071473536,0.8558257,0.00066867407,0.00058943825,0.00017258419,9.1312315e-05,0.00016116374,9.979761e-05
D9C351E2175E2A50A7B699080D895D32,1,0.9613896,5,9,0.18527798966970294,0.01521624,0.005385036,0.0066366666,0.0043950235,0.011808033,0.577818,0.001646353,0.001350587,0.0023369165,0.34323812,0.0008108268,0.0001904305,0.00038250882,0.00031933773,0.00032089395,0.0003685573,0.0005570741,0.0003770053,0.00089409435,0.0010285772,0.0007513744,0.0009531714,0.0011223775,0.001134065,0.0010955592,0.0013585808,0.0018252644,0.0015000826,0.0021068295,0.0014098358,0.003921138,0.0037964473,0.0023866722,0.0015582824
29682C581F0A0D250A15299ED45ABAAB,1,0.98041624,0,0,0.8671014308929443,0.86710143,0.09884238,0.020232864,0.0030725936,0.00046376264,0.00035692967,0.00039207673,0.00021957202,0.00011463008,0.00028983757,0.0008643813,0.0007786973,0.0003734754,0.00045018402,0.0003005556,0.00029496293,0.00071661366,0.0005665081,0.00023620797,0.00034580595,0.00022869055,0.00026935592,0.00029525548,0.0002787548,0.00044078144,0.00042663826,0.0002730289,0.00036556376,0.00040472264,0.00021721354,0.0003577235,0.0001374917,0.000111062924,0.00018017356
1AB6DF6673AF0D809B3FA523C1E7B2D0,1,0.79001176,21,23,0.22194177905718485,0.00035184456,0.0003222079,0.0004972242,0.002375045,0.001139488,0.00046025688,0.00037250386,0.0004289796,0.0024332246,0.0051326137,0.010259557,0.008727473,0.015980769,0.0070892563,0.028193038,0.011189338,0.009000152,0.020303551,0.019516785,0.07197812,0.024949627,0.27603593,0.22296374,0.16682567,0.024775613,0.0074788993,0.02134313,0.023033435,0.0044637844,0.006061256,0.0026800043,0.001892236,0.0012266192,0.0005186779
CC729BD06C7E8086E700CCCDDDC6D1AA,1,0.82884306,14,19,0.14727801829576492,0.00042941154,0.00024102326,0.00025036366,0.0003545572,0.002220998,0.0038355237,0.0011668486,0.0020386097,0.009336583,0.010489142,0.011926625,0.0115381405,0.022546794,0.034855068,0.124172024,0.15429196,0.1371305,0.109126575,0.17689468,0.18205237,0.00074783317,0.0009911712,0.00030175166,0.00025006573,0.00038142712,0.00032085844,0.00031832128,0.0002217085,0.00023515319,0.00018055216,0.0002809253,0.0002519387,0.00036709552,0.00025328467
7343CAADA8D069F90EBED43D7119DE44,1,0.7921126,1,28,0.034367675123836046,0.027856756,0.11416794,0.061862107,0.061348945,0.0070525175,0.009557624,0.026732909,0.17164677,0.0040696,0.0055471417,0.005872498,0.008076495,0.0072803427,0.0031747378,0.0005311039,0.0003611863,0.000448272,0.00055822043,0.0005794408,0.00036402137,0.00037154477,0.00059984025,0.0030022317,0.033636913,0.044103306,0.07851956,0.06226917,0.033889156,0.2166713,0.0029928354,0.0017804096,0.0019686806,0.0020744796,0.0010319626
F6345430CBBC081D1E522D23DC547D42,1,0.95378244,30,31,0.422323614358902,0.00033719803,0.0004881974,0.0001699468,0.00019747582,0.00029333902,0.0005146633,0.0001911576,0.00019961353,0.00027551723,0.00014824198,0.00019039474,0.00049544935,0.00043817714,0.000270317,0.0018474337,0.00094583596,0.00085113384,0.0023091831,0.0041018156,0.012899114,0.017900428,0.021117233,0.02345357,0.04590191,0.007052404,0.0007828621,0.0006727176,0.0033780765,0.0038694728,0.002983958,0.37723374,0.46741349,0.00014597208,0.00092991465
7F8F1912B41BAC18D24EB382D9F3FA75,1,0.8041158,1,3,0.2741801043351491,0.009096034,0.16400583,0.51244944,0.14608504,0.0020404484,0.0016662377,0.008565862,0.010309846,0.0030686986,0.016247014,0.019184306,0.019300342,0.005729602,0.00035800858,0.001092217,0.0009079286,0.0034582056,0.0033789035,0.00088989653,0.003363162,0.00086406304,0.0016393126,0.00189485,0.001737394,0.003021264,0.0022028997,0.010252283,0.005760558,0.009515761,0.009391177,0.008510561,0.0072334693,0.004354121,0.0024253095
49A61B0E884F41D891DEB63DB7840CD8,1,0.86822253,19,22,0.19875196926295757,0.0022602102,0.0021925552,0.00045249125,0.00034030655,0.0004482636,0.000609942,0.0009121078,0.00078053476,0.0013286356,0.002589317,0.0024863156,0.007883821,0.00636505,0.011685319,0.0009955544,0.00057974306,0.0043084756,0.0022813918,0.013857368,0.123470284,0.121476844,0.28116745,0.2688933,0.077948146,0.03573571,0.016085349,0.0022153864,0.0014450963,0.00090255844,0.0008648957,0.002858468,0.0010513676,0.0024999822,0.0010277171
564C77BEBFD6D10631BD7F7AF81D529B,1,0.7671193,12,25,0.05800536081993154,0.0006918905,0.0014805952,0.0013943987,0.0013697655,0.0013124153,0.0042890906,0.0034702222,0.003343346,0.047339544,0.013313236,0.004809423,0.0068853577,0.07670707,0.14115703,0.15894394,0.131362,0.012868954,0.005146724,0.0012372523,0.0021101257,0.0020616585,0.0023221301,0.014037455,0.07167222,0.11014422,0.08230426,0.04113058,0.0040301653,0.0041110744,0.007973036,0.002100294,0.001620612,0.00282861,0.034431286
DD20733C633A11BBFD99DBF899816B00,1,0.94886476,29,29,0.7425833344459534,0.01691667,0.0067890333,0.008345952,0.006860166,0.039063066,0.07194352,0.008138418,0.01694441,0.005508336,0.0040015243,0.0030665817,0.002873231,0.00274172,0.002776492,0.002605589,0.0024864518,0.002415723,0.0023941477,0.0022920908,0.0021124966,0.001949213,0.001978123,0.0019614457,0.00212335,0.004322079,0.0052505974,0.0025080752,0.009572579,0.0049248724,0.74258333,0.0012117982,0.002504773,0.003552922,0.0052811713
A115F9030C968DEBC5618C1359417029,1,0.8539059,10,33,0.03666760243625807,0.0003323205,0.00053460256,0.0013614903,0.0036805107,0.00631595,0.0072528413,0.0048337756,0.016576396,0.054293953,0.024795664,0.14319833,0.045334175,0.0075794216,0.0013465938,0.0025408277,0.0071034213,0.008893088,0.016034536,0.0066715386,0.0022456772,0.00068132154,0.001266733,0.004728987,0.00042736463,0.0010820072,0.0006688273,0.00087776664,0.003960008,0.0016749412,0.0018917064,0.020616882,0.11092705,0.07605402,0.41421723
6DA2BD4913B637B27F7966BFF2404805,1,0.8492576,4,9,0.12813985471924147,0.052393213,0.0077233706,0.005416982,0.019992122,0.25798836,0.27092546,0.014172793,0.0141061125,0.04801308,0.16363332,0.026342204,0.0012255363,0.0017140546,0.001207061,0.0014738856,0.0015930136,0.0019354672,0.0027648248,0.006925436,0.0056007807,0.0037880156,0.0038473196,0.0037358806,0.004130625,0.009814581,0.0024700507,0.0016296543,0.0017263477,0.0019379422,0.0077966633,0.007435023,0.02939693,0.013026435,0.0041174064
5B214DB7CE265C5F8C644029A1A1076C,1,0.89078915,27,30,0.2181838694959879,0.0003885874,0.0008601261,0.00059048017,0.0009230847,0.000744068,0.0004963941,0.00037769976,0.0004301426,0.0004051234,0.0010210451,0.00080272486,0.0016357596,0.0015409348,0.0020503195,0.00033153433,0.00015398095,0.00041349686,0.00029144916,0.0005898439,0.0009137746,0.0008162408,0.0011576166,0.0014649333,0.0044157635,0.0038101256,0.032527898,0.04869837,0.12279404,0.12603807,0.30552703,0.31837633,0.0013662964,0.0028378034,0.015208873
4200327E5378E4CFB04D01982540A6CF,1,0.8479414,13,14,0.2669304758310318,0.004421753,0.0018901594,0.0014467229,0.003382423,0.004015248,0.067982145,0.08157046,0.06929915,0.0836406,0.020356275,0.0014470776,0.0014007564,0.003121913,0.32053822,0.21332273,0.066560365,0.023627654,0.0105353035,0.0056905034,0.0035023086,0.0022883988,0.001829055,0.0016084199,0.001104435,0.0009162521,0.00051173987,0.0005411551,0.0004485061,0.0003277833,0.00062677974,0.0004899541,0.00045510178,0.00061143155,0.00048923295
1BC425A74948B48CED2DD171224E219C,1,0.8408088,11,14,0.21013493835926056,8.6766326e-05,0.0001252242,9.4091934e-05,0.00018345795,0.00054609706,0.0011628525,0.0012375013,0.02916708,0.025860976,0.03069363,0.025482582,0.12512077,0.18121494,0.28555065,0.24865338,0.008141478,0.0007193068,0.0039163553,0.0058863354,0.009234612,0.0002880809,0.00048376698,0.00032599276,0.0001561333,0.00021155276,0.00040366274,0.0001637041,0.00030010776,0.0010257832,0.0024269233,0.00071919913,0.0013108193,0.0050873794,0.004018818
F6C89465277691CB56E0F829D98D8CE3,1,0.9469375,0,25,0.03779656409796399,0.66589314,0.008113148,0.001745889,0.00038595631,0.00045747962,0.0020938443,0.0007968033,0.0072920173,0.0046472577,0.0021724023,0.0010900595,0.010978931,0.0022483862,0.003281156,0.0013380944,0.0034354113,0.0014214744,0.006554325,0.013285146,0.0021441486,0.002273394,0.004012297,0.004739726,0.007517918,0.03558389,0.18920837,0.0015794212,0.009722778,0.000883593,0.00049087,0.0011629103,0.0021204676,0.0009375197,0.00039188025
D04185D24F978E7F06215FA2908F0E15,1,0.8411384,0,3,0.19941271655261517,0.16868114,0.29455492,0.23368263,0.10073217,0.003393033,0.0015318339,0.002538412,0.00475977,0.01823815,0.009190432,0.019123659,0.0017502886,0.0005851354,0.0005705123,0.00090912957,0.0017435714,0.0011923087,0.0006199353,0.0022204886,0.009981666,0.006872403,0.013975481,0.015018221,0.0012466442,0.0018376888,0.0020950271,0.004445155,0.008851494,0.017022919,0.04231784,0.0035214813,0.0023139347,0.0025615802,0.0019209746
37BBFCF96C1A9FF4B63BB4B0A3E8C878,1,0.7521484,12,15,0.12869009748101234,0.018769698,0.025472017,0.033216428,0.041511714,0.046723794,0.027013248,0.03001531,0.005442802,0.0034719913,0.06527953,0.03718221,0.025006367,0.16227427,0.14511625,0.11137979,0.09599008,0.008568396,0.0022538286,0.02856123,0.0015460016,0.0032432019,0.044705566,0.003041936,0.0012710078,0.00192636,0.0029628447,0.001763284,0.000919096,0.0012545331,0.0038140519,0.004798583,0.0065396996,0.0053456905,0.0036191798
2345E491E741D6D60089BA73AE0BFD35,1,0.90159744,27,30,0.2337776944041252,0.00074539153,0.00012063004,0.0004044685,0.00047998395,0.0007435647,0.00041976964,6.5347354e-05,6.7552675e-05,6.13221e-05,4.1044612e-05,5.9742e-05,2.7894062e-05,4.771909e-05,6.6325105e-05,5.3445903e-05,5.5332417e-05,4.5026267e-05,3.9255272e-05,7.211011e-05,6.275398e-05,5.910886e-05,5.3478434e-05,7.4929754e-05,0.0005817102,0.0018171805,0.004019416,0.052923046,0.15377976,0.2808698,0.2694999,0.23096131,0.00024568028,0.00030396733,0.0011320363
0AD91AED502EEC62BDC5A5880CCD9DEB,1,0.85277814,0,27,0.030472563571363156,0.34195775,0.024953468,0.10244631,0.0051554115,0.0040697465,0.003891099,0.0040077167,0.006004585,0.0017809264,0.0016927909,0.0017029548,0.0018219465,0.001963169,0.0020232145,0.0019970648,0.0020044968,0.0020974036,0.0019150943,0.0018617602,0.0020841977,0.0025328207,0.002938785,0.003136407,0.0042356355,0.010801246,0.018445874,0.07473718,0.22097273,0.049764134,0.016355485,0.016082065,0.020561341,0.020480271,0.023524875
BF58CD54CA0B4E3A8FD1209E09493F77,1,0.78572667,0,30,0.031616037140690514,0.21151818,0.06303112,0.02177666,0.07807404,0.06774707,0.118396424,0.053238545,0.047399655,0.00883422,0.0066152154,0.0054345005,0.00466072,0.0041874736,0.004338466,0.0049229693,0.0053008446,0.0052082306,0.0049789576,0.0050560157,0.0051762364,0.00526086,0.005261625,0.0051033995,0.0049199383,0.006270445,0.00972245,0.008958016,0.009106035,0.011200098,0.031597946,0.15680079,0.009965475,0.0061377627,0.0037996012
2784394B34492EF0D868028C887E263C,1,0.737334,17,22,0.08728255114207666,0.0027114751,0.0058209538,0.018537017,0.046713475,0.030797796,0.04970172,0.016037695,0.018342774,0.020275379,0.005221375,0.0035662847,0.0037959656,0.0042927857,0.0027222645,0.0056656315,0.009956407,0.043232847,0.12936826,0.1298578,0.024414506,0.016149944,0.08979522,0.13410959,0.02382452,0.010900319,0.003272006,0.003854505,0.021482093,0.024829013,0.043658823,0.021241019,0.010232126,0.018049812,0.0075686043
8D32642A92C55B4F7C7DE4DD5CD13BAD,1,0.76677984,11,27,0.04842593737617683,0.015886726,0.011818172,0.005708504,0.0014512258,0.00051922916,0.00083535904,0.00086529856,0.00097581296,0.0013143828,0.0011611424,0.0080163665,0.08570882,0.136152,0.124298684,0.021452382,0.0031610446,0.000873486,0.0016748051,0.019065809,0.0038814982,0.00047992438,0.0010427235,0.0015180664,0.010739116,0.06768435,0.13405503,0.1322104,0.07924279,0.0018056666,0.053048648,0.007913533,0.062362034,0.002577692,0.00049916044
89F19286C28AF5EC6B36CAEC408CCCA1,1,0.82707167,9,10,0.29409945756196976,0.0014228185,0.005783465,0.016480917,0.009671021,0.01712326,0.021193005,0.0059404313,0.01156925,0.01267728,0.4637693,0.12442963,0.028579041,0.009116639,0.00627636,0.004292045,0.0032218995,0.0025430762,0.0021440752,0.0018687209,0.0017000925,0.0015676735,0.0016033262,0.0018109786,0.0055009713,0.015988894,0.041577637,0.020660242,0.02574849,0.018919092,0.043950897,0.013732815,0.050556764,0.0023290978,0.006250722
