CONS_NO,FLAG,loc_score,pred_interval_start,pred_interval_end,interval_confidence,att_m01,att_m02,att_m03,att_m04,att_m05,att_m06,att_m07,att_m08,att_m09,att_m10,att_m11,att_m12,att_m13,att_m14,att_m15,att_m16,att_m17,att_m18,att_m19,att_m20,att_m21,att_m22,att_m23,att_m24,att_m25,att_m26,att_m27,att_m28,att_m29,att_m30,att_m31,att_m32,att_m33,att_m34
A9601F29D6AE4544F52BD5CB56426E3F,1,0.90020597,27,29,0.27876412868499756,0.0011958928,0.0011343042,0.00047904943,0.00032188953,0.0001711611,0.00024200186,0.00015504625,0.00014062996,0.0001511128,0.00020468175,0.00020524958,0.00022627786,0.00041431832,0.00043384297,0.00028665346,0.00044808275,0.00061462086,0.0004161978,0.00085922715,0.000627544,0.0007675357,0.0019967572,0.012584062,0.0070360433,0.021063453,0.03379764,0.07193581,0.25015518,0.2531305,0.3330067,0.0037030592,0.0013260569,0.0004011772,0.00036819355
93D2F9BC41BF6CAF05D11345D58C383A,1,0.8936821,30,30,0.5765515565872192,0.050883237,0.050014216,0.008085727,0.007813458,0.0053668446,0.01152978,0.011986055,0.0054083085,0.012505182,0.0028839826,0.0032458997,0.0037115817,0.0039944174,0.0042901584,0.004469838,0.0046739057,0.0054716608,0.0071084127,0.008558619,0.008625782,0.007686646,0.0070317844,0.005889258,0.0033714296,0.029912205,0.0022486176,0.004944912,0.0035848417,0.0053864834,0.047674727,0.57655156,0.011557776,0.06974475,0.0037878843
369006719ADC2204345D5A156D19821D,1,0.8626604,0,27,0.0336219638349056,0.32444552,0.20846075,0.0029807736,0.0027327603,0.009027708,0.0030444816,0.00054069556,0.00037950408,0.0002748851,0.00021359029,0.00027135827,0.00036772958,0.00019364816,0.00013635612,0.0004036284,0.0004301101,0.0019387221,0.0009435862,0.0004670676,0.00052715314,0.00042332156,0.00047776205,0.00135493,0.0037311267,0.013661601,0.039886534,0.12169474,0.20240495,0.05077053,0.005171718,0.0004791005,0.0008459224,0.0008358475,0.00048192518
720FAD7A2EA8095703804E9C897F159E,1,0.5675557,20,20,0.03809570148587227,0.008503521,0.01051413,0.013164552,0.017665263,0.022380838,0.026828934,0.029470945,0.032681923,0.034159675,0.033291925,0.033594843,0.033438835,0.03482668,0.036141902,0.03362869,0.031670637,0.03228669,0.03269903,0.03433301,0.036763433,0.0380957,0.038002655,0.037350092,0.03688172,0.03642262,0.036131382,0.035100948,0.03493528,0.034420878,0.03261109,0.028013324,0.021551477,0.013302116,0.009135307
CFA8145DAF03AEC0B30D415E81F95937,1,0.652285,29,31,0.0972133179505666,0.006469914,0.008964151,0.010256442,0.01383759,0.01658746,0.017630894,0.018157141,0.018981457,0.018060269,0.016070763,0.015143813,0.014921083,0.017068025,0.024214959,0.030379675,0.03797584,0.04520896,0.04495248,0.04965089,0.052341796,0.034029655,0.03315681,0.025314635,0.03877701,0.013615081,0.011072965,0.020619359,0.011840771,0.03795791,0.09932025,0.10327731,0.089042395,0.0031313982,0.0019708711
5C897FDAC2DB3B33B1EC83273F5F08C7,1,0.7654799,5,33,0.03417843794761274,0.00037151933,0.00054876506,0.0005473768,0.0018323788,0.0055252924,0.11998776,0.09881773,0.0073360447,0.0022895192,0.00076050195,0.00020721633,0.00033132394,0.00034613462,0.0004834275,0.00018035507,0.00023330822,0.0010155132,0.0005318237,0.0022075165,0.0011922459,0.00045939538,0.0009557389,0.00029468435,0.00026426167,0.0010771793,0.00022129671,0.0021174813,0.012301435,0.110174134,0.15445916,0.13102202,0.06376773,0.13418233,0.14395742
78AA6CB5B9C2AF38C3C0707C82834FB5,1,0.8009014,3,4,0.33622731268405914,0.06561069,0.040760145,0.012486177,0.2636799,0.40877473,0.028707813,0.00492609,0.0034414255,0.0020150063,0.005239981,0.0082184775,0.00059984246,0.00077142,0.0003976751,0.0006898231,0.0027043726,0.0068269866,0.0015860765,0.0010896038,0.0016585512,0.005177489,0.020612579,0.033989508,0.0038140821,0.0033023101,0.0032987501,0.0056861015,0.013575044,0.01832216,0.029664326,0.0007850023,0.000741238,0.00053601066,0.0003105206
BC0A840A5A34E044B9920F557D9A2111,1,0.8104182,2,9,0.10159146564546973,0.034508266,0.052482795,0.08093438,0.055159535,0.14068414,0.011069746,0.07255908,0.10008685,0.18359265,0.16864534,0.0038273316,0.00079685065,0.0010667861,0.0009707693,0.0029293955,0.009573212,0.007562602,0.0064866743,0.006625611,0.005267552,0.004712028,0.004470781,0.0039071837,0.002776868,0.0015433923,0.0018102602,0.001700788,0.0011344,0.0017551333,0.0018584635,0.003921737,0.0055831345,0.0052421694,0.014754122
51EAAC77A3247A422C4BF350D645EB88,1,0.95322406,27,27,0.7938677668571472,0.005251716,0.004401196,0.0057981266,0.005737967,0.0017499585,0.0008820029,0.0006289279,0.00075802655,0.00068273843,0.00097181817,0.00075509975,0.00065336627,0.0014242885,0.0010160304,0.00151191,0.001088528,0.00089298916,0.0008364025,0.0011048717,0.10762452,0.0020829486,0.001787529,0.0033536567,0.012563124,0.009454378,0.006325075,0.014560785,0.79386777,0.0021209158,0.0012916325,0.00046792877,0.00070771977,0.002928683,0.0047173286
D9C351E2175E2A50A7B699080D895D32,1,0.9577844,5,9,0.17732416486833244,0.059710976,0.006054678,0.0034126104,0.0025713984,0.0026452432,0.36943626,0.0015777869,0.0005228424,0.0010653358,0.5140186,0.0007731292,0.00023446843,0.00040741495,0.00028195442,0.00027789755,0.00043428823,0.0006933125,0.000549054,0.0041646543,0.0024645552,0.00082590175,0.000801008,0.00080373674,0.0007333592,0.00070973433,0.0008298956,0.00077852857,0.0014256468,0.0037193536,0.0016299069,0.0053464463,0.008315269,0.0018712772,0.00091338856
29682C581F0A0D250A15299ED45ABAAB,1,0.91966367,0,2,0.3206186890602112,0.562487,0.16939403,0.22997503,0.0068727136,0.0005517635,0.00059823145,0.0011700337,0.000414703,0.00028024617,0.0010591681,0.008434123,0.004203003,0.00069212687,0.0012498124,0.0014339415,0.0015089519,0.0012235839,0.00077848753,0.0007458869,0.0007518531,0.00035472427,0.00031043298,0.00026838243,0.00025537552,0.0005748361,0.0006678255,0.0005729922,0.0006245482,0.00035704114,0.00021456319,0.0009528355,0.00014256532,0.00012862665,0.0007505274
1AB6DF6673AF0D809B3FA523C1E7B2D0,1,0.75691736,21,22,0.2579561769962311,0.0015280882,0.0020218443,0.0033324624,0.006206613,0.003377098,0.0012853682,0.0037795184,0.0014442042,0.0043480834,0.021784853,0.027452042,0.022978645,0.031598292,0.010368499,0.04482689,0.020063454,0.016300276,0.020233197,0.025553264,0.035445422,0.03056694,0.3564755,0.15943685,0.08537912,0.012086104,0.015566675,0.018403677,0.008264534,0.0020394318,0.0032481335,0.0015094315,0.001977813,0.0007600528,0.00035761736
CC729BD06C7E8086E700CCCDDDC6D1AA,1,0.8498725,15,19,0.17719904482364654,0.0001958799,0.00018001524,0.00027027406,0.00045360433,0.0016177525,0.00095305324,0.0022347807,0.0029052433,0.0059346566,0.0062110145,0.0057726167,0.0050010006,0.0043323617,0.008042467,0.066532455,0.12974897,0.13699019,0.1113452,0.23118903,0.27672184,0.0006412954,0.00036316944,0.00016624619,0.000187804,0.00015943189,0.00027526246,0.00020282011,0.00013467958,0.00013474394,0.00010746023,0.00013592333,0.00018189053,0.00042921482,0.00024779802
7343CAADA8D069F90EBED43D7119DE44,1,0.7515985,7,28,0.037107209354871884,0.018382583,0.050764594,0.025445936,0.015807511,0.004500315,0.017468708,0.04077409,0.090661,0.0021915662,0.0018919175,0.014300773,0.045560557,0.030701509,0.018606031,0.00095458754,0.0006342783,0.0006943941,0.0008612822,0.0005887241,0.00051071006,0.00066126726,0.0014923876,0.011258063,0.059105303,0.04622551,0.04300809,0.103532694,0.14934537,0.1935726,0.0019241517,0.00087555574,0.0025497202,0.0037932124,0.0013550259
F6345430CBBC081D1E522D23DC547D42,1,0.94771767,30,31,0.41007231175899506,0.0013689797,0.0016788212,0.00049817737,0.00044521553,0.00062118843,0.0024456948,0.00043492622,0.0004218027,0.00042659612,0.00023270733,0.00030959645,0.00084412197,0.00038211612,0.00061411917,0.0015908203,0.004085744,0.0022433456,0.0019732774,0.00530519,0.02499966,0.022170069,0.01988149,0.022887297,0.039657354,0.003991313,0.00049816625,0.000594099,0.0010239561,0.0022647288,0.009739173,0.2606704,0.55947423,0.00024012309,0.0059855278
7F8F1912B41BAC18D24EB382D9F3FA75,1,0.72972655,1,3,0.23681849241256714,0.0115247825,0.11115545,0.33219075,0.26710927,0.004417124,0.0056248447,0.020573778,0.017622305,0.0031585048,0.017113592,0.029290328,0.028846854,0.006350906,0.00059377885,0.0016936524,0.0007698295,0.0068744505,0.009211676,0.0015804556,0.0048079784,0.0006060421,0.0018211995,0.0023551167,0.0055249054,0.0060358066,0.0030088467,0.012445881,0.010501762,0.018001845,0.01945275,0.015035606,0.011234798,0.0077996836,0.005665453
49A61B0E884F41D891DEB63DB7840CD8,1,0.8325202,19,23,0.15373856872320174,0.0025404117,0.0017370816,0.00036502525,0.00037014185,0.00043020982,0.00048027877,0.0019812728,0.0007604856,0.0023742002,0.002467663,0.0020356278,0.0055887913,0.0047988067,0.012548256,0.0007199288,0.0009315283,0.0025286286,0.0022207494,0.04009113,0.11362342,0.073089115,0.15882708,0.30200148,0.12115175,0.07200967,0.053793706,0.0043591103,0.0011837385,0.00071433414,0.00086192717,0.001782135,0.0039585894,0.0047132545,0.0029605094
564C77BEBFD6D10631BD7F7AF81D529B,1,0.74889463,13,25,0.057362268410193235,0.0020311312,0.003949001,0.0041450774,0.0037212053,0.0042079557,0.009002945,0.0032084286,0.01541864,0.038288597,0.0095838895,0.004522691,0.005955464,0.05100539,0.093741,0.12798749,0.10123312,0.016374834,0.004150214,0.00094090006,0.0046930816,0.0026967088,0.003916934,0.020851752,0.11617456,0.14973882,0.103210084,0.051646437,0.0073107183,0.0066004395,0.0062950742,0.0012121478,0.0020710644,0.0066322773,0.017481983
DD20733C633A11BBFD99DBF899816B00,1,0.8808778,29,29,0.4982638657093048,0.038159057,0.024576224,0.013491733,0.041465797,0.09941243,0.08848371,0.017384185,0.019532373,0.012522479,0.010928965,0.0085020885,0.007823551,0.0070699374,0.0069003203,0.0063380464,0.005957909,0.005818479,0.00595987,0.0057703676,0.0053161094,0.004922636,0.0046525667,0.004221995,0.0042513446,0.004250497,0.004934581,0.0031632895,0.009540608,0.011302627,0.49826387,0.002867733,0.0028040602,0.00636393,0.007046577
A115F9030C968DEBC5618C1359417029,1,0.8099864,8,33,0.03388275244147875,0.00070733804,0.0016746899,0.00884083,0.024770292,0.018622277,0.026011143,0.008101145,0.030320698,0.2962544,0.06470957,0.18310557,0.08036892,0.0077120364,0.0036499212,0.012523781,0.009420782,0.0032363813,0.0061217085,0.0020681012,0.0018918123,0.00091325684,0.0037578966,0.024928559,0.0023496856,0.0025202343,0.0025700615,0.0066561364,0.009189959,0.0011352162,0.00077531865,0.0015108382,0.012305974,0.0408842,0.10039125
6DA2BD4913B637B27F7966BFF2404805,1,0.8323096,4,9,0.12074766742686431,0.023500768,0.008617594,0.0065745525,0.03274484,0.23044752,0.15519279,0.014509342,0.014748302,0.07818001,0.23140804,0.035404198,0.001502278,0.0020247563,0.0010928763,0.0021217766,0.0026654429,0.0025062393,0.0071572717,0.016895704,0.011843317,0.007106079,0.005977809,0.0046890425,0.0027119876,0.0031342993,0.001147481,0.00085692905,0.0018892288,0.0027735445,0.0026372992,0.010605358,0.03478074,0.032505345,0.010047268
5B214DB7CE265C5F8C644029A1A1076C,1,0.9358748,29,30,0.44270145893096924,7.597468e-05,0.00022128309,0.00029814133,0.00037673177,0.00038901056,0.00016602072,0.0002832056,0.0002135751,0.00044204944,0.00044205724,0.00058492407,0.0008734114,0.0013308342,0.00045094267,0.00010422805,9.0298774e-05,0.00019014122,0.0002571595,0.0003408978,0.0011015708,0.00029802448,0.00033147246,0.00033611088,0.0004611089,0.000448368,0.00090109394,0.00083957316,0.025502717,0.067302704,0.34545708,0.53994584,0.0023768595,0.002372671,0.005193881
4200327E5378E4CFB04D01982540A6CF,1,0.86650586,5,14,0.0903421938419342,0.0072063147,0.0025173712,0.0026404678,0.0049677785,0.0056111035,0.15432917,0.0679032,0.034293734,0.054580685,0.00823712,0.0021720682,0.0023077782,0.004027696,0.42321947,0.15235102,0.03602666,0.016838174,0.0072517158,0.0039907056,0.002196023,0.0014641787,0.001042626,0.0008092597,0.00060684094,0.00034970025,0.00038642783,0.00029369912,0.00017771721,0.00013951086,0.00026625898,0.0003933383,0.0005303695,0.00053243036,0.00033941222
1BC425A74948B48CED2DD171224E219C,1,0.8323773,11,14,0.2026871256530285,9.01384e-05,9.9217315e-05,0.00014067869,0.00017748744,0.00030051073,0.0024175104,0.0019113224,0.03890157,0.03547943,0.029134205,0.031669848,0.13445984,0.23409127,0.23506261,0.20713478,0.0040440112,0.0011431612,0.0052341013,0.0065187467,0.014312933,0.00062875694,0.00091035943,0.000418426,0.00022623055,0.00047958235,0.00038643036,0.0002079933,0.00043981423,0.0008851956,0.0011723811,0.00096071034,0.0017270208,0.0050151255,0.0042186063
F6C89465277691CB56E0F829D98D8CE3,1,0.9784304,0,0,0.9388088583946228,0.93880886,0.005408149,0.0012276307,0.00020703123,0.00038704116,0.0016506418,0.00038070703,0.0021109392,0.00076828076,0.00045270112,0.00050168094,0.007053624,0.0008132616,0.0006414146,0.0007573856,0.0009283263,0.0009248314,0.002571789,0.0018462252,0.0013443634,0.0009759744,0.0013936971,0.0018027044,0.0021237992,0.002544024,0.010673604,0.0003704639,0.009793847,0.00017845386,0.00010362728,0.00061221904,0.0004328517,0.00014820174,6.148321e-05
D04185D24F978E7F06215FA2908F0E15,1,0.8221643,1,29,0.03114120865537753,0.08520033,0.2154502,0.21832389,0.08899329,0.0025128745,0.0017525542,0.002082802,0.0027350439,0.008546519,0.009945485,0.06077623,0.0035281046,0.00078097486,0.00077898725,0.0014240571,0.002461205,0.001563519,0.0016883477,0.0032388386,0.0058449097,0.004648519,0.0076488764,0.010380501,0.0019236527,0.0035850862,0.010313095,0.009441873,0.011900653,0.025131393,0.18569358,0.0049017416,0.002730238,0.0021336293,0.0019391192
37BBFCF96C1A9FF4B63BB4B0A3E8C878,1,0.72268957,2,15,0.05718653133538153,0.042897522,0.060851015,0.07773077,0.08549822,0.06716242,0.023965437,0.055905763,0.014554304,0.0039065727,0.06908116,0.020936118,0.009794795,0.09100695,0.11135192,0.10532565,0.06439137,0.009037902,0.0032769232,0.024356218,0.006921327,0.0026858202,0.021311335,0.0010448839,0.00078945915,0.0019396094,0.0047165807,0.0018324944,0.000547438,0.00073881296,0.0011265939,0.0026398806,0.0063826684,0.0042078877,0.0020842128
2345E491E741D6D60089BA73AE0BFD35,1,0.8877732,26,30,0.19599641859531403,0.0006674209,0.00027404528,0.0005865521,0.00087247236,0.0015019213,0.0006124397,4.349851e-05,3.2887263e-05,2.5844176e-05,2.7323249e-05,1.9720685e-05,1.1869543e-05,2.2075339e-05,3.187768e-05,2.7214131e-05,2.5260235e-05,2.3966004e-05,1.4458126e-05,2.5036568e-05,2.642586e-05,1.6883012e-05,1.8107628e-05,2.5706915e-05,0.00020949291,0.0008003844,0.010431922,0.10572392,0.1827426,0.24847344,0.25726464,0.1857775,0.00016567869,0.0006541215,0.0028232392
0AD91AED502EEC62BDC5A5880CCD9DEB,1,0.78289413,0,28,0.024847108886801993,0.26836425,0.029141847,0.06443963,0.0152087705,0.0086018145,0.0070492593,0.0042834454,0.0049832044,0.0012161512,0.001159035,0.0012814773,0.0013987405,0.0014676034,0.0015204776,0.0016231369,0.0017476355,0.0020767068,0.0026006822,0.0031656306,0.003393639,0.0036718105,0.0041875206,0.0044099772,0.0047007576,0.01595694,0.025426613,0.04734886,0.07123668,0.11890386,0.062290404,0.048276383,0.037297886,0.062211297,0.06935782
BF58CD54CA0B4E3A8FD1209E09493F77,1,0.750779,2,30,0.03190699267875532,0.029225795,0.02591743,0.12132728,0.023625888,0.05245367,0.07191509,0.04309805,0.051341433,0.011714575,0.009284412,0.009745514,0.011118353,0.012067964,0.013577619,0.01503091,0.015677897,0.014674534,0.013947468,0.01384546,0.013226104,0.012778175,0.012920824,0.012634278,0.0115284985,0.011057198,0.011481591,0.011674587,0.01368638,0.016203497,0.19012806,0.10353748,0.008654727,0.006259443,0.004639859
2784394B34492EF0D868028C887E263C,1,0.7044517,3,29,0.03255365494880135,0.0036249517,0.010536392,0.032506846,0.08952082,0.07159594,0.06387249,0.015249777,0.010205308,0.00786836,0.0031515518,0.0024628928,0.003185604,0.0039036185,0.004040104,0.008964814,0.0048323586,0.027064564,0.100415945,0.067344315,0.016217316,0.012735537,0.059948176,0.11185141,0.03428495,0.0076235267,0.006233487,0.0056201667,0.02392026,0.042041503,0.0747939,0.026556304,0.010889088,0.020242695,0.016695065
8D32642A92C55B4F7C7DE4DD5CD13BAD,1,0.75392556,11,27,0.050850195609895954,0.013983811,0.015635526,0.007237458,0.000894466,0.0022147158,0.0011886392,0.000958683,0.0019612801,0.0008957323,0.0017491963,0.015202152,0.1340962,0.17084238,0.16521685,0.024843145,0.0013983212,0.0013217863,0.0011112944,0.019633584,0.002188349,0.00031386586,0.0005833858,0.000840235,0.0042810626,0.032795183,0.062001433,0.12148383,0.121502414,0.0021404077,0.030263925,0.0020773835,0.037635878,0.0012557406,0.00025162497
89F19286C28AF5EC6B36CAEC408CCCA1,1,0.73955405,5,29,0.02993818244896829,0.0020084658,0.005832357,0.06259298,0.03904279,0.06795332,0.075887404,0.006462283,0.028125113,0.007488655,0.08917354,0.058772516,0.026051626,0.009039239,0.0062401295,0.0048693675,0.0041173715,0.0035553474,0.0031477476,0.0025402126,0.0021459071,0.0020195819,0.0021764329,0.0025382354,0.006752487,0.031488083,0.20721671,0.027142772,0.031039806,0.028600896,0.0818631,0.012742158,0.053555924,0.0019016832,0.005915805
